"index","id","id_product","product_name","slug","price","short_description","full_description","category"
NULL,"6538056204412",,"Maui Tank Shirt Bikini Top - Orange","maui-tank-bikini-top-orange","10.0010.00",NULL,NULL,"Swimwear"
NULL,"6538056335484",,"Maui Metallic Tank Bikini Top - Silver","maui-metallic-tank-bikini-top-silver","10.0010.00",NULL,NULL,"Swimwear"
NULL,"6538075144316",,"Tie Me Right Ribbed Jumpsuit - Taupe","tie-me-right-ribbed-jumpsuit-taupe","44.9944.99",NULL,NULL,"Jumpsuits"
NULL,"6538079207548",,"Skyline Stripe Cropped Sweater Shrug - Multi Color","skyline-stripe-cropped-sweater-shrug-multi-color","15.9915.99",NULL,NULL,"Sweaters"
NULL,"6538081566844",,"Tell Me A Secret Linen Corset Top - Black","tell-me-a-secret-linen-corset-top-black","19.9919.99",NULL,NULL,"Shirts & Blouses"
NULL,"6538159161468",,"Shinning All Summer High Leg 1 Piece Swimsuit - Sand","shinning-all-summer-high-leg-1-piece-swimsuit-sand","10.0010.00",NULL,NULL,"Swimwear"
NULL,"6538167189628",,"Aleta Shirt - Black","aleta-shirt-black","8.998.99",NULL,NULL,"Shirts & Blouses"
NULL,"6538167419004",,"Chilling Out Short - Heather Grey","chilling-out-short-heather-grey","9.009.00",NULL,NULL,"Lounge"
NULL,"6538190717052",,"Simple And Sweet Mesh Ruched Dress - Black","simple-and-sweet-mesh-ruched-dress-black","32.9932.99",NULL,NULL,"Dresses"
NULL,"6538194878588",,"Clear Direction Skirt Set  - Black/White","clear-direction-skirt-set-black-white","29.9929.99",NULL,NULL,"Matching Sets"
NULL,"6538195042428",,"More Of You Pant Set  - White","more-of-you-pant-set-white","34.9934.99",NULL,NULL,"Matching Sets"
NULL,"6538195894396",,"Amor Studio Short Sleeve Tee - Red","amor-studio-short-sleeve-tee-red","13.9913.99",NULL,NULL,"Mens Graphic Tees"
NULL,"6538289479804",,"Affectious Rush Maxi Dress - Blue/combo","affectious-rush-maxi-dress-blue-combo","34.9934.99",NULL,NULL,"Dresses"
NULL,"6538323853436",,"Always Simplistic Linen Shirt - Beige","always-simplistic-linen-shirt-beige","15.9915.99",NULL,NULL,"Shirts & Blouses"
NULL,"6538400071804",,"Cassidy Maxi Dress - Black","cassidy-maxi-dress-black","12.0012.00",NULL,NULL,"Dresses"
NULL,"6538425892988",,"Weekend Vibes Legging Set - Fuchsia","weekend-vibes-legging-set-fuchsia","18.0018.00",NULL,NULL,"Matching Sets"
NULL,"6538512466044",,"Petite Call It Even Wide Leg Dress Pants - Taupe","petite-call-it-even-wide-leg-dress-pants-taupe","20.9920.99",NULL,NULL,"Pants"
NULL,"6538587832444",,"Samantha Off Shoulder Mini Dress - Navy","samantha-off-shoulder-mini-dress-navy","32.9932.99",NULL,NULL,"Dresses"
NULL,"6538592780412",,"Miley Basic Shorts - Black","miley-basic-shorts-black","6.006.00",NULL,NULL,"Shorts"
NULL,"6538603987068",,"Got Me Feeling Myself Active Jacket - Black","got-me-feeling-myself-active-jacket-black","20.9920.99",NULL,NULL,"Lounge"
NULL,"6538611196028",,"Letting You Know Crop Denim Trucker Jacket - Light Wash","letting-you-know-crop-denim-trucker-jacket-light-wash","20.9920.99",NULL,NULL,"Jackets & Coats"
NULL,"6538613817468",,"Eli Cut Out Bodysuit - White","eli-cut-out-bodysuit-white","15.9915.99",NULL,NULL,"Bodysuits"
NULL,"6538649043068",,"Closer To You Cropped Denim Trucker Jacket - Acid Wash Blue","closer-to-you-cropped-denim-trucker-jacket-acid-wash-blue","27.9927.99",NULL,NULL,"Jackets & Coats"
NULL,"6538661429372",,"Leilani 2 Piece Short Bikini - Black","leilani-2-piece-short-bikini-black","17.4917.49",NULL,NULL,"Swimwear"
NULL,"6538666508412",,"On The List Deluxe Stretch Cut Off Shorts - Medium Wash","on-the-list-deluxe-stretch-cut-off-shorts-medium-wash","10.0010.00",NULL,NULL,"Jean Shorts"
NULL,"6538666737788",,"Reality Short Sleeve Tee - Brown","reality-short-sleeve-tee-brown","13.9913.99",NULL,NULL,"Mens Graphic Tees"
NULL,"6538701930620",,"Vicky Seamless Top - Black","vicky-seamless-top-black","4.004.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6538702553212",,"Just Another Day Linen Shirt - Khaki","just-another-day-linen-shirt-khaki","10.0010.00",NULL,NULL,"Shirts & Blouses"
NULL,"6538769006716",,"Simi Seamless Halter Crop Top - HeatherGrey","simi-seamless-halter-crop-top-heathergrey","4.004.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6538779426940",,"Carla Basic V Tee - Aqua","carla-basic-v-tee-aqua","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6538779459708",,"Carla Basic V Tee - Pink","carla-basic-v-tee-pink","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6538787324028",,"Sleek Chic Ribbed Midi Dress - Black","sleek-chic-ribbed-midi-dress-black","10.0010.00",NULL,NULL,"Dresses"
NULL,"6538805641340",,"Billie Cropped Cargo Jacket - Acid Wash Black","billie-cropped-cargo-jacket-acid-wash-black","31.4931.49",NULL,NULL,"Jackets & Coats"
NULL,"6538812522620",,"Billie Cargo Cropped Denim Vest - Green","billie-cargo-cropped-denim-vest-green","24.4924.49",NULL,NULL,"Jackets & Coats"
NULL,"6538834149500",,"Lets Chill Together Short Sleeve Legging Set - Heather Grey","lets-chill-together-short-sleeve-legging-set-heather-grey","24.9924.99",NULL,NULL,"Matching Sets"
NULL,"6538844471420",,"Right And Tight Lux Stretch Denim Shorts - Light Wash","right-and-tight-lux-stretch-denim-shorts-light-wash","12.4912.49",NULL,NULL,"Jean Shorts"
NULL,"6538850304124",,"Always Simplistic Linen Shirt - Orange","always-simplistic-linen-shirt-orange","15.9915.99",NULL,NULL,"Shirts & Blouses"
NULL,"6538908041340",,"Karol Halter Bodysuit - Black","karol-halter-bodysuit-black","10.0010.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6538917412988",,"Game Changer Legging - Black","game-changer-legging-black","7.007.00",NULL,NULL,"Leggings"
NULL,"6538918559868",,"Game Changer Legging - Heather Grey","game-changer-legging-heather-grey","9.009.00",NULL,NULL,"Leggings"
NULL,"6538926981244",,"Keep An Eye Out Platform Heels - Silver","keep-an-eye-out-platform-heels-silver","39.9939.99",NULL,NULL,"Shoes"
NULL,"6539008114812",,"Moving Along Cowboy Boots - Black","moving-along-cowboy-boots-black","49.9949.99",NULL,NULL,"Shoes"
NULL,"6539009458300",,"Most Daring Platform Combat Boots - Black","most-daring-platform-combat-boots-black","49.9949.99",NULL,NULL,"Shoes"
NULL,"6539018207356",,"All That Shines Embellished Denim Jacket - Black Wash","all-that-shines-embellished-denim-jacket-black-wash","22.4922.49",NULL,NULL,"Jackets & Coats"
NULL,"6539039408252",,"Katja Color Block Cropped Cardigan - Brown/combo","katja-cardigan-brown-combo","17.9917.99",NULL,NULL,"Sweaters"
NULL,"6539042652284",,"Kinslie Sweater Top - Black","kinslie-sweater-top-black","16.9916.99",NULL,NULL,"Sweaters"
NULL,"6539044126844",,"Cool Girl Mood Bolero Sweater - Black","cool-girl-mood-bolero-sweater-black","19.9919.99",NULL,NULL,"Sweaters"
NULL,"6539050188924",,"Real Eyes Lie Short Sleeve Tee - White","real-eyes-lie-short-sleeve-tee-white","13.9913.99",NULL,NULL,"Mens Graphic Tees"
NULL,"6539055562876",,"Maison Stretch Denim Trucker Jacket - Dark Wash","maison-stretch-denim-trucker-jacket-dark-wash","23.9923.99",NULL,NULL,"Jackets & Coats"
NULL,"6539067162748",,"On The List Deluxe Stretch Cut Off Shorts - Dark Wash","on-the-list-deluxe-stretch-cut-off-shorts-dark-wash","11.9911.99",NULL,NULL,"Jean Shorts"
NULL,"6539069161596",,"Tall Adriana Flare Pant - Black","tall-adriana-flare-pant-black","10.0010.00",NULL,NULL,"Pants"
NULL,"6539069227132",,"Tall Adriana Flare Pant - Chocolate","tall-adriana-flare-pant-chocolate","10.0010.00",NULL,NULL,"Pants"
NULL,"6539069456508",,"Tall Adriana Flare Pant - Navy","tall-adriana-flare-pant-navy","10.0010.00",NULL,NULL,"Pants"
NULL,"6539081646204",,"Feelin' Popular Satin Shirt - Green","feelin-popular-satin-shirt-green","24.9924.99",NULL,NULL,"Shirts & Blouses"
NULL,"6539101864060",,"Camilla Wide Leg Cargo Pant - Black","camilla-wide-leg-cargo-pant-black","15.9915.99",NULL,NULL,"Pants"
NULL,"6539103207548",,"Jackie Seamless Crop Top - HeatherGrey","jackie-seamless-crop-top-heathergrey","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539124670588",,"Stepping Out Mineral Wash Short Set - Emerald","stepping-out-mineral-wash-short-set-emerald","34.9934.99",NULL,NULL,"Matching Sets"
NULL,"6539134206076",,"Tell Me About It Biker Short Set - Black/combo","tell-me-about-it-biker-short-set-black-combo","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6539142725756",,"Kelly Off Shoulder Bodysuit - Black","kelly-off-shoulder-bodysuit-black","19.9919.99",NULL,NULL,"Bodysuits"
NULL,"6539147313276",,"Sirena Seamless Top - Black","sirena-seamless-top-black","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539150164092",,"Stay In Tune Cable Knit Sweater Vest - Black/White","stay-in-tune-cable-knit-sweater-vest-black-white","13.9913.99",NULL,NULL,"Sweaters"
NULL,"6539159961724",,"No Nonsense Detachable Hood Denim Jacket - Black Wash","no-nonsense-detachable-hood-denim-jacket-black-wash","23.9923.99",NULL,NULL,"Jackets & Coats"
NULL,"6539164614780",,"Lorene Fleece Lounge Pant - Grey","lorene-fleece-lounge-pant-grey","22.9922.99",NULL,NULL,"Lounge"
NULL,"6539164647548",,"Tessa Fleece Lounge Jogger - Sand","tessa-fleece-lounge-jogger-sand","19.9919.99",NULL,NULL,"Lounge"
NULL,"6539164778620",,"Tessa Fleece Lounge Jogger - Black","tessa-fleece-lounge-jogger-black","19.9919.99",NULL,NULL,"Lounge"
NULL,"6539170513020",,"Aria Contrast Stitch Fleece Lounge Crew Neck - Navy","aria-contrast-stitch-fleece-lounge-crew-neck-navy","19.9919.99",NULL,NULL,"Lounge"
NULL,"6539170939004",,"Aria Contrast Stitch Fleece Lounge Jogger - Navy","aria-contrast-stitch-fleece-lounge-jogger-navy","19.9919.99",NULL,NULL,"Lounge"
NULL,"6539171364988",,"Play It Back Lounge Wide Leg Pant - Black/combo","play-it-back-lounge-wide-leg-pant-black-combo","23.9923.99",NULL,NULL,"Lounge"
NULL,"6539187028092",,"Biker Club Faux Leather Jacket - Black","biker-club-faux-leather-jacket-black","31.9931.99",NULL,NULL,"Jackets & Coats"
NULL,"6539191648380",,"Ambitious Bandage Midi Dress - Black","ambitious-bandage-midi-dress-black","69.9969.99",NULL,NULL,"Dresses"
NULL,"6539214323836",,"Monaco Cargo Utility Denim Jacket - Red","monaco-cargo-utility-denim-jacket-red","12.9812.98",NULL,NULL,"Jackets & Coats"
NULL,"6539227955324",,"Proceed With Caution 3 Piece Costume Set - Yellow/combo","proceed-with-caution-3-piece-costume-set-yellow-combo","55.9955.99",NULL,NULL,"Costumes"
NULL,"6539261804668",,"Street Romance Fishnet Pumps - Black","street-romance-fishnet-pumps-black","39.9939.99",NULL,NULL,"Shoes"
NULL,"6539278090364",,"Princess Material Heeled Sandals - Silver","princess-material-heeled-sandals-silver","34.9934.99",NULL,NULL,"Shoes"
NULL,"6539289395324",,"In The Wild Camo Trucker Jacket - Camouflage","in-the-wild-camo-trucker-jacket-camouflage","20.9920.99",NULL,NULL,"Jackets & Coats"
NULL,"6539290083452",,"Delphi Cable Knit Cropped Cardigan - Purple","delphi-cable-knit-cardigan-purple","19.9919.99",NULL,NULL,"Sweaters"
NULL,"6539290378364",,"Delphi Cable Knit Cropped Cardigan - Black","delphi-cable-knit-cardigan-black","19.9919.99",NULL,NULL,"Sweaters"
NULL,"6539298832508",,"Walk All Over You Denim Maxi Skirt - Medium Wash","walk-all-over-you-denim-maxi-skirt-medium-wash","27.9927.99",NULL,NULL,"Skirts"
NULL,"6539298930812",,"Dramatic Distressed Denim Maxi Skirt - Light Wash","dramatic-distressed-denim-maxi-skirt-light-wash","27.9927.99",NULL,NULL,"Skirts"
NULL,"6539301126268",,"Body Bliss Top - Ivory","body-bliss-top-ivory","15.9915.99",NULL,NULL,"Knit Tops"
NULL,"6539305386108",,"The Power Of Peace Short Sleeve Tee - Grey","the-power-of-peace-short-sleeve-tee-grey","13.9913.99",NULL,NULL,"Mens Graphic Tees"
NULL,"6539325112444",,"Grace Cargo Lounge Pant - Navy","grace-cargo-lounge-pant-navy","25.9925.99",NULL,NULL,"Lounge"
NULL,"6539332059260",,"Far Away Tinted Denim Shacket - Light Wash","far-away-tinted-denim-shacket-light-wash","23.9923.99",NULL,NULL,"Jackets & Coats"
NULL,"6539354505340",,"Milan Cargo Lounge Pant - Red","milan-cargo-lounge-pant-red","23.9923.99",NULL,NULL,"Lounge"
NULL,"6539355979900",,"Onyx Ombre Ripped Denim Jacket - Black Wash","onyx-ombre-ripped-denim-jacket-black-wash","17.4917.49",NULL,NULL,"Jackets & Coats"
NULL,"6539356373116",,"Lone Pine Cropped Bolero Denim Jacket - Medium Wash","lone-pine-cropped-bolero-denim-jacket-medium-wash","24.4924.49",NULL,NULL,"Jackets & Coats"
NULL,"6539359715452",,"When In Rome Moto Denim Jacket - Dark Wash","when-in-rome-moto-denim-jacket-dark-wash","23.9923.99",NULL,NULL,"Jackets & Coats"
NULL,"6539359748220",,"The Wayside Denim Vest - Medium Wash","the-wayside-stretch-denim-vest-medium-wash","20.9920.99",NULL,NULL,"Jackets & Coats"
NULL,"6539359846524",,"Sahara Cropped Tinted Denim Jacket - Medium Wash","sahara-cropped-tinted-denim-jacket-medium-wash","23.9923.99",NULL,NULL,"Jackets & Coats"
NULL,"6539363451004",,"Chloe Cargo Mini Dress - Charcoal","chloe-cargo-mini-dress-charcoal","44.9944.99",NULL,NULL,"Dresses"
NULL,"6539395039356",,"Thalia Tank Top - Black","thalia-tank-top-black","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539395399804",,"Paige Racer Back Top - White","paige-racer-back-top-white","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539395596412",,"Thalia Tank Top - Cherry Pop","thalia-tank-top-red","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539396481148",,"Shape Up Sculpting Stretch Skinny Jeans - Brown","shape-up-sculpting-stretch-skinny-jeans-brown","17.9917.99",NULL,NULL,"Jeans"
NULL,"6539404738684",,"My Turn Again Lounge Pant - Heather Grey","my-turn-again-lounge-pant-heather-grey","24.9924.99",NULL,NULL,"Lounge"
NULL,"6539405361276",,"Time Travel Lounge Pant - Black","time-travel-lounge-pant-black","24.9924.99",NULL,NULL,"Lounge"
NULL,"6539423940732",,"Adriana Smooth Fit Bodysuit - Black","adriana-smooth-fit-bodysuit-black","17.9917.99",NULL,NULL,"Bodysuits"
NULL,"6539425480828",,"Alissa Double Lined Top - Black","alissa-double-lined-top-black","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539435737212",,"Vittoria Tinted Denim Trucker Jacket - Light Wash","vittoria-tinted-denim-trucker-jacket-light-wash","26.9926.99",NULL,NULL,"Jackets & Coats"
NULL,"6539447828604",,"New Night Satin Pant Set - Black/combo","new-night-satin-pant-set-black-combo","49.9949.99",NULL,NULL,"Matching Sets"
NULL,"6539450450044",,"Skyline Drive Denim Moto Jacket - Black Wash","skyline-drive-denim-moto-jacket-black-wash","26.9926.99",NULL,NULL,"Jackets & Coats"
NULL,"6539450548348",,"Dani Drop Waist Straight Leg Jeans - Medium Wash","dani-drop-waist-straight-leg-jeans-medium-wash","20.9920.99",NULL,NULL,"Jeans"
NULL,"6539453497468",,"Angel In Disguise Cargo Denim Jacket - Black Wash","angel-in-disguise-cargo-denim-jacket-black-wash","31.4931.49",NULL,NULL,"Jackets & Coats"
NULL,"6539458576508",,"Moto Mayhem Stretch Denim Jacket - Medium Wash","moto-mayhem-stretch-denim-jacket-medium-wash","29.9929.99",NULL,NULL,"Jackets & Coats"
NULL,"6539459199100",,"Cassandra Cross Over Lounge Pant - Black","cassandra-cross-over-lounge-pant-black","24.9924.99",NULL,NULL,"Lounge"
NULL,"6539466571900",,"Reyna Ribbed Seamless Legging - Black","reyna-ribbed-seamless-legging-black","7.007.00",NULL,NULL,"Leggings"
NULL,"6539480531068",,"Almost Every Day Leggings - Charcoal","almost-every-day-leggings-charcoal","9.009.00",NULL,NULL,"Leggings"
NULL,"6539482398844",,"Brenda Ribbed Midi Dress - Black","brenda-ribbed-midi-dress-black","10.0010.00",NULL,NULL,"Dresses"
NULL,"6539508940924",,"Julia Flocked Mini Dress - Black","julia-floral-mini-dress-black","34.9934.99",NULL,NULL,"Dresses"
NULL,"6539514937468",,"My Everyday Ribbed Tee - Charcoal","my-everyday-ribbed-tee-charcoal","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539529453692",,"Devil In Disguise Cargo Denim Jacket - Medium Wash","devil-in-disguise-cargo-denim-jacket-medium-wash","20.9920.99",NULL,NULL,"Jackets & Coats"
NULL,"6539531649148",,"Makenzie Pant Set - Rust","makenzie-pant-set-rust","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6539535024252",,"Issa Ribbed Top - White","issa-ribbed-top-white","10.0010.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539552260220",,"Strong N' Fearless Legging Set - Heather Grey","strong-n-fearless-legging-set-heather-grey","34.9934.99",NULL,NULL,"Matching Sets"
NULL,"6539565301884",,"Racing Flag Bomber Jacket - Black/White","racing-flag-bomber-jacket-black-white","41.9941.99",NULL,NULL,"Jackets & Coats"
NULL,"6539578966140",,"Maggie Pant Set - Blue","maggie-pant-set-blue","49.9949.99",NULL,NULL,"Matching Sets"
NULL,"6539586797692",,"Deena Zip Front Mini Dress - Black","deena-zip-front-mini-dress-black","12.0012.00",NULL,NULL,"Dresses"
NULL,"6539588927612",,"Ari Double Lined Bodysuit - Black","ari-double-lined-bodysuit-black","8.008.00",NULL,NULL,"Nova Vintage"
NULL,"6539589222524",,"Ari Double Lined Bodysuit - Off White","ari-double-lined-bodysuit-off-white","8.008.00",NULL,NULL,"Nova Vintage"
NULL,"6539593482364",,"Keep It Wild Legging Set - Taupe","keep-it-wild-legging-set-taupe","34.9934.99",NULL,NULL,"Matching Sets"
NULL,"6539609833596",,"Victoria High Waisted Dress Pant - Grey/combo","victoria-high-waisted-dress-pant-grey-combo","22.9922.99",NULL,NULL,"Pants"
NULL,"6539620745340",,"Missed You Pant Set - Sage/combo","missed-you-pant-set-sage-combo","49.9949.99",NULL,NULL,"Matching Sets"
NULL,"6539661607036",,"Camila Off Shoulder Legging Set - Black","camila-off-shoulder-legging-set-black","24.9924.99",NULL,NULL,"Matching Sets"
NULL,"6539667636348",,"In My Memories Cropped Trucker Jacket - Raspberry","in-my-memories-cropped-trucker-jacket-raspberry","17.4917.49",NULL,NULL,"Jackets & Coats"
NULL,"6539669110908",,"High Road  Denim Jacket - Dark Wash","high-road-denim-jacket-dark-wash","20.9920.99",NULL,NULL,"Denim Jackets"
NULL,"6539705778300",,"What Matters Most Wide Leg Trouser - Rust","what-matters-most-wide-leg-trouser-rust","23.9923.99",NULL,NULL,"Pants"
NULL,"6539718623356",,"New Day Sweater Mineral Wash Legging Set - Blue","new-day-sweater-mineral-wash-legging-set-blue","54.9954.99",NULL,NULL,"Matching Sets"
NULL,"6539720032380",,"Coronado Two Tone Denim Moto Jacket - Medium Wash","coronado-two-tone-denim-moto-jacket-medium-wash","30.9930.99",NULL,NULL,"Jackets & Coats"
NULL,"6539725734012",,"Off To The Races Denim Moto Jacket - Black/Grey","off-to-the-races-denim-moto-jacket-black-grey","22.4922.49",NULL,NULL,"Denim Jackets"
NULL,"6539738579068",,"In The Running Denim Moto Jacket - Dark Wash","in-the-running-denim-moto-jacket-dark-wash","26.9926.99",NULL,NULL,"Denim Jackets"
NULL,"6539740315772",,"She Shimmers Foil Denim Jacket - Black/Silver","she-shimmers-foil-denim-jacket-black-silver","34.9934.99",NULL,NULL,"Denim Jackets"
NULL,"6539740348540",,"Pinegrove Cropped Denim Bolero Jacket - Dark Wash","pinegrove-cropped-denim-bolero-jacket-dark-wash","31.4931.49",NULL,NULL,"Denim Jackets"
NULL,"6539742347388",,"Kaia Bandage Midi Dress - Black","kaia-bandage-midi-dress-black","59.9959.99",NULL,NULL,"Dresses"
NULL,"6539745296508",,"Time Travel Lounge Pant - Heather Grey","time-travel-lounge-pant-heather-grey","19.9919.99",NULL,NULL,"Lounge"
NULL,"6539747360892",,"Lily Ribbed Tank - Heather Grey","lily-ribbed-tank-heather-grey","4.004.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539748278396",,"Brittany Blazer Set - Black","brittany-blazer-set-black","59.9959.99",NULL,NULL,"Matching Sets"
NULL,"6539751096444",,"Office Duties Satin Shirt - Blue/combo","office-duties-satin-shirt-blue-combo","19.9919.99",NULL,NULL,"Shirts & Blouses"
NULL,"6539752571004",,"On The Go Ribbed Thermal Tee - Off White","on-the-go-ribbed-thermal-tee-off-white","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539754045564",,"Divine Basic Tank Bodysuit - Navy","divine-basic-tank-bodysuit-navy","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539755585660",,"Might Be Cami Top - Blush","might-be-cami-top-blush","16.9916.99",NULL,NULL,"Shirts & Blouses"
NULL,"6539756404860",,"Jazzy Sweater Shirt - Blue","jazzy-sweater-shirt-blue","24.9924.99",NULL,NULL,"Sweaters"
NULL,"6539768430716",,"Holy Grail Slides - Grey","holy-grail-slides-grey","24.9924.99",NULL,NULL,"Shoes"
NULL,"6539782684796",,"Delilah Ribbed Basic Tee - White","delilah-ribbed-basic-tee-white","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539783667836",,"Splitting Ways Denim Jacket - Medium Wash","splitting-ways-denim-jacket-medium-wash","19.9919.99",NULL,NULL,"Denim Jackets"
NULL,"6539786879100",,"Flight Time Lounge Flare Pants - Black","flight-time-lounge-flare-pants-black","19.9919.99",NULL,NULL,"Lounge"
NULL,"6539788025980",,"Adrianna Lounge Yoga Pant - Black","adrianna-lounge-yoga-pant-black","15.9915.99",NULL,NULL,"Lounge"
NULL,"6539796349052",,"Just Like That Cargo Stacked Pant - Black","just-like-that-cargo-stacked-pant-black","24.9924.99",NULL,NULL,"Pants"
NULL,"6539798904956",,"Weekend Vibe Mesh Underwire Bra - Black","weekend-vibe-mesh-underwire-bra-black","6.496.49",NULL,NULL,"Lingerie & Sleepwear"
NULL,"6539811291260",,"Bailey Long Sleeve Bodysuit - Black","bailey-long-sleeve-bodysuit-black","10.0010.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539824005244",,"Oversized Heavyweight Short Sleeve Tee - White","oversized-heavyweight-short-sleeve-tee-white-1","10.0010.00",NULL,NULL,"Mens Tees & Tanks"
NULL,"6539848941692",,"Time To Shine Foil Baggy Cargo Jeans - Silver","time-to-shine-foil-baggy-cargo-jeans-silver","29.9929.99",NULL,NULL,"Jeans"
NULL,"6539851923580",,"Portland Washed Cargo Pant - Brown","portland-washed-cargo-pant-brown","31.9931.99",NULL,NULL,"Pants"
NULL,"6539856216188",,"Dope Dreams Short Sleeve Tee - Off White","dope-dreams-short-sleeve-tee-off-white","13.9913.99",NULL,NULL,"Mens Screen Tops"
NULL,"6539857461372",,"My Turn Again Lounge Pant - Black","my-turn-again-lounge-pant-black","24.9924.99",NULL,NULL,"Lounge"
NULL,"6539859591292",,"In Reverse Cropped Stretch Denim Jacket - Grey/combo","in-reverse-cropped-stretch-denim-jacket-grey-combo","26.9926.99",NULL,NULL,"Jackets & Coats"
NULL,"6539862343804",,"Calm N Cozy 3 Piece Pant Set - Black","calm-n-cozy-3-piece-pant-set-black","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6539862802556",,"My Favorite Velour Pant Set - Blue","my-favorite-velour-pant-set-blue","49.9949.99",NULL,NULL,"Matching Sets"
NULL,"6539879612540",,"Tempted Low Rise Micro Mini Skort - Black","tempted-low-rise-micro-mini-skort-black","27.9927.99",NULL,NULL,"Skirts"
NULL,"6539880071292",,"Francine Seamless Ribbed Legging - Black","francine-seamless-ribbed-legging-black","9.009.00",NULL,NULL,"Leggings"
NULL,"6539883839612",,"Celeste Ribbed Seamless Tank - Heather Grey","celeste-ribbed-tank-heather-grey","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539884494972",,"Tabitha Short Sleeve Bodysuit - Black","tabitha-short-sleeve-bodysuit-black","6.006.00",NULL,NULL,"Nova Vintage"
NULL,"6539885346940",,"Kennedi Tank Top - White","kennedi-tank-top-white","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6539890753660",,"Maddix Ribbed Jumpsuit - Olive","maddix-ribbed-jumpsuit-olive","32.9932.99",NULL,NULL,"Jumpsuits"
NULL,"6539935809660",,"Cambria Short Sleeve Bodysuit - Sand","cambria-short-sleeve-bodysuit-sand","6.006.00",NULL,NULL,"Nova Vintage"
NULL,"6539937480828",,"Cassy Denim Maxi Skirt - Black Wash","cassy-denim-maxi-skirt-black-wash","20.9920.99",NULL,NULL,"Skirts"
NULL,"6539938168956",,"Raven Denim Mini Skirt - Medium Wash","raven-denim-mini-skirt-medium-wash","15.9915.99",NULL,NULL,"Skirts"
NULL,"6539945705596",,"Makenzie Short Sleeve Jumpsuit - Chocolate","makenzie-short-sleeve-jumpsuit-chocolate","29.9929.99",NULL,NULL,"Jumpsuits"
NULL,"6539945836668",,"Millie Jumpsuit - Chocolate","millie-jumpsuit-chocolate","39.9939.99",NULL,NULL,"Jumpsuits"
NULL,"6539945967740",,"Makenzie Short Sleeve Jumpsuit - Mauve","makenzie-short-sleeve-jumpsuit-mauve","29.9929.99",NULL,NULL,"Jumpsuits"
NULL,"6539976376444",,"Influential Sparkle Denim Jacket - Medium Wash","influential-sparkle-denim-jacket-medium-wash","26.9926.99",NULL,NULL,"Denim Jackets"
NULL,"6539978932348",,"Alexa Double Layered Tank Top - Taupe","alexa-double-layered-tank-top-taupe","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540015403132",,"Feel The Heat Fleece Hoodie - Black/combo","feel-the-heat-fleece-hoodie-black-combo","23.9923.99",NULL,NULL,"Lounge"
NULL,"6540015468668",,"Vera Off Shoulder Oversized Sweatshirt - Heather Grey","vera-off-shoulder-oversized-sweatshirt-heather-grey","19.9919.99",NULL,NULL,"Lounge"
NULL,"6540043518076",,"Cant Resist Ripped Denim Shorts - Medium Wash","cant-resist-ripped-denim-shorts-medium-wash","14.9914.99",NULL,NULL,"Jean Shorts"
NULL,"6540053545084",,"Make It Happen Moto Denim Jacket - Vintage Wash","make-it-happen-moto-denim-jacket-vintage-wash","34.9934.99",NULL,NULL,"Denim Jackets"
NULL,"6540073894012",,"Kiss Me Sleeveless Midi Dress - Red","kiss-me-sleeveless-midi-dress-red","10.0010.00",NULL,NULL,"Dresses"
NULL,"6540081201276",,"Fire Of Passion Bodystocking Set - Black","fire-of-passion-bodystocking-set-black","17.4917.49",NULL,NULL,"Lingerie & Sleepwear"
NULL,"6540097421436",,"Casual Days Lounge Top - Orange","casual-days-lounge-top-orange","16.9916.99",NULL,NULL,"Lounge"
NULL,"6540097585276",,"Casual Days Lounge Short - Orange","casual-days-lounge-short-orange","16.9916.99",NULL,NULL,"Lounge"
